permno	companyname	tickers	cc_date	window_start	window_end
14558	Ally Financial Inc	ALLY	26-Apr-2018 00:00	26-Apr-2018 00:00	10-May-2018 00:00
14558	Ally Financial Inc	ALLY	26-Jul-2018 00:00	26-Jul-2018 00:00	09-Aug-2018 00:00
14558	Ally Financial Inc	ALLY	27-Apr-2017 00:00	27-Apr-2017 00:00	11-May-2017 00:00
14558	Ally Financial Inc	ALLY	28-Apr-2015 00:00	28-Apr-2015 00:00	12-May-2015 00:00
14558	Ally Financial Inc	ALLY	28-Jul-2015 00:00	28-Jul-2015 00:00	11-Aug-2015 00:00
14558	Ally Financial Inc	ALLY	29-Jan-2015 00:00	29-Jan-2015 00:00	12-Feb-2015 00:00
14558	Ally Financial Inc	ALLY	30-Jan-2018 00:00	30-Jan-2018 00:00	13-Feb-2018 00:00
14558	Ally Financial Inc	ALLY	31-Jan-2017 00:00	31-Jan-2017 00:00	14-Feb-2017 00:00
90178	Alnylam Pharmaceuticals Inc	ALNY	03-May-2018 00:00	03-May-2018 00:00	17-May-2018 00:00
90178	Alnylam Pharmaceuticals Inc	ALNY	04-Aug-2016 00:00	04-Aug-2016 00:00	18-Aug-2016 00:00
90319	Alphabet Inc	GOOG	01-Feb-2016 00:00	01-Feb-2016 00:00	15-Feb-2016 00:00
90319	Alphabet Inc	GOOG	01-Feb-2018 00:00	01-Feb-2018 00:00	15-Feb-2018 00:00
90319	Alphabet Inc	GOOG	21-Apr-2016 00:00	21-Apr-2016 00:00	05-May-2016 00:00
90319	Alphabet Inc	GOOG	23-Apr-2018 00:00	23-Apr-2018 00:00	07-May-2018 00:00
90319	Alphabet Inc	GOOG	23-Jul-2018 00:00	23-Jul-2018 00:00	06-Aug-2018 00:00
90319	Alphabet Inc	GOOG	24-Jul-2017 00:00	24-Jul-2017 00:00	07-Aug-2017 00:00
90319	Alphabet Inc	GOOG	25-Oct-2018 00:00	25-Oct-2018 00:00	08-Nov-2018 00:00
90319	Alphabet Inc	GOOG	26-Jan-2017 00:00	26-Jan-2017 00:00	09-Feb-2017 00:00
90319	Alphabet Inc	GOOG	26-Oct-2017 00:00	26-Oct-2017 00:00	09-Nov-2017 00:00
90319	Alphabet Inc	GOOG	27-Apr-2017 00:00	27-Apr-2017 00:00	11-May-2017 00:00
90319	Alphabet Inc	GOOG	27-Oct-2016 00:00	27-Oct-2016 00:00	10-Nov-2016 00:00
90319	Alphabet Inc	GOOG	28-Jul-2016 00:00	28-Jul-2016 00:00	11-Aug-2016 00:00
13901	Altria Group Inc	MO	01-Feb-2017 00:00	01-Feb-2017 00:00	15-Feb-2017 00:00
13901	Altria Group Inc	MO	01-Feb-2018 00:00	01-Feb-2018 00:00	15-Feb-2018 00:00
13901	Altria Group Inc	MO	26-Apr-2018 00:00	26-Apr-2018 00:00	10-May-2018 00:00
13901	Altria Group Inc	MO	26-Oct-2017 00:00	26-Oct-2017 00:00	09-Nov-2017 00:00
13901	Altria Group Inc	MO	27-Jul-2017 00:00	27-Jul-2017 00:00	10-Aug-2017 00:00
84788	Amazon.com Inc	AMZN	01-Feb-2018 00:00	01-Feb-2018 00:00	15-Feb-2018 00:00
84788	Amazon.com Inc	AMZN	02-Feb-2017 00:00	02-Feb-2017 00:00	16-Feb-2017 00:00
84788	Amazon.com Inc	AMZN	23-Apr-2015 00:00	23-Apr-2015 00:00	07-May-2015 00:00
84788	Amazon.com Inc	AMZN	25-Oct-2018 00:00	25-Oct-2018 00:00	08-Nov-2018 00:00
84788	Amazon.com Inc	AMZN	26-Apr-2018 00:00	26-Apr-2018 00:00	10-May-2018 00:00
84788	Amazon.com Inc	AMZN	26-Jul-2018 00:00	26-Jul-2018 00:00	09-Aug-2018 00:00
84788	Amazon.com Inc	AMZN	26-Oct-2017 00:00	26-Oct-2017 00:00	09-Nov-2017 00:00
84788	Amazon.com Inc	AMZN	27-Jul-2017 00:00	27-Jul-2017 00:00	10-Aug-2017 00:00
84788	Amazon.com Inc	AMZN	27-Oct-2016 00:00	27-Oct-2016 00:00	10-Nov-2016 00:00
84788	Amazon.com Inc	AMZN	28-Apr-2016 00:00	28-Apr-2016 00:00	12-May-2016 00:00
84788	Amazon.com Inc	AMZN	28-Jan-2016 00:00	28-Jan-2016 00:00	11-Feb-2016 00:00
84788	Amazon.com Inc	AMZN	28-Jul-2016 00:00	28-Jul-2016 00:00	11-Aug-2016 00:00
84788	Amazon.com Inc	AMZN	29-Jan-2015 00:00	29-Jan-2015 00:00	12-Feb-2015 00:00
13634	Ambarella Inc	AMBL	01-Mar-2018 00:00	01-Mar-2018 00:00	15-Mar-2018 00:00
13634	Ambarella Inc	AMBL	01-Sep-2016 00:00	01-Sep-2016 00:00	15-Sep-2016 00:00
13634	Ambarella Inc	AMBL	02-Jun-2015 00:00	02-Jun-2015 00:00	16-Jun-2015 00:00
13634	Ambarella Inc	AMBL	02-Jun-2016 00:00	02-Jun-2016 00:00	16-Jun-2016 00:00
13634	Ambarella Inc	AMBL	29-Nov-2018 00:00	29-Nov-2018 00:00	13-Dec-2018 00:00
13634	Ambarella Inc	AMBL	30-Nov-2017 00:00	30-Nov-2017 00:00	14-Dec-2017 00:00
21020	American Airlines Group Inc	AMR	27-Apr-2017 00:00	27-Apr-2017 00:00	11-May-2017 00:00
21020	American Airlines Group Inc	AMR	27-Jan-2017 00:00	27-Jan-2017 00:00	10-Feb-2017 00:00
86547	American Axle & Manufacturing Holdings Inc	AXL	04-May-2018 00:00	04-May-2018 00:00	18-May-2018 00:00
80432	American Eagle Outfitters Inc	AEOS	02-Mar-2016 00:00	02-Mar-2016 00:00	16-Mar-2016 00:00
80432	American Eagle Outfitters Inc	AEOS	19-Aug-2015 00:00	19-Aug-2015 00:00	02-Sep-2015 00:00
80432	American Eagle Outfitters Inc	AEOS	20-May-2015 00:00	20-May-2015 00:00	03-Jun-2015 00:00
80432	American Eagle Outfitters Inc	AEOS	29-Aug-2018 00:00	29-Aug-2018 00:00	12-Sep-2018 00:00
80432	American Eagle Outfitters Inc	AEOS	31-May-2018 00:00	31-May-2018 00:00	14-Jun-2018 00:00
59176	American Express Co	AXP	16-Apr-2015 00:00	16-Apr-2015 00:00	30-Apr-2015 00:00
59176	American Express Co	AXP	18-Jan-2018 00:00	18-Jan-2018 00:00	01-Feb-2018 00:00
59176	American Express Co	AXP	18-Oct-2017 00:00	18-Oct-2017 00:00	01-Nov-2017 00:00
59176	American Express Co	AXP	19-Jan-2017 00:00	19-Jan-2017 00:00	02-Feb-2017 00:00
59176	American Express Co	AXP	20-Jul-2016 00:00	20-Jul-2016 00:00	03-Aug-2016 00:00
59176	American Express Co	AXP	21-Jan-2015 00:00	21-Jan-2015 00:00	04-Feb-2015 00:00
59176	American Express Co	AXP	21-Jan-2016 00:00	21-Jan-2016 00:00	04-Feb-2016 00:00
59176	American Express Co	AXP	21-Oct-2015 00:00	21-Oct-2015 00:00	04-Nov-2015 00:00
59176	American Express Co	AXP	22-Jul-2015 00:00	22-Jul-2015 00:00	05-Aug-2015 00:00
14061	American Homes 4 Rent	AMHH	24-Feb-2017 00:00	24-Feb-2017 00:00	10-Mar-2017 00:00
86111	American Tower Corp	AMT2	30-Oct-2015 00:00	30-Oct-2015 00:00	13-Nov-2015 00:00
90880	Ameriprise Financial Inc	AMPW	02-Feb-2017 00:00	02-Feb-2017 00:00	16-Feb-2017 00:00
90880	Ameriprise Financial Inc	AMPW	23-Apr-2015 00:00	23-Apr-2015 00:00	07-May-2015 00:00
90880	Ameriprise Financial Inc	AMPW	24-Oct-2018 00:00	24-Oct-2018 00:00	07-Nov-2018 00:00
90880	Ameriprise Financial Inc	AMPW	25-Oct-2017 00:00	25-Oct-2017 00:00	08-Nov-2017 00:00
90880	Ameriprise Financial Inc	AMPW	27-Jul-2016 00:00	27-Jul-2016 00:00	10-Aug-2016 00:00
90880	Ameriprise Financial Inc	AMPW	28-Apr-2016 00:00	28-Apr-2016 00:00	12-May-2016 00:00
81540	AmerisourceBergen Corp	ASHC	02-Aug-2016 00:00	02-Aug-2016 00:00	16-Aug-2016 00:00
81540	AmerisourceBergen Corp	ASHC	02-Nov-2016 00:00	02-Nov-2016 00:00	16-Nov-2016 00:00
81540	AmerisourceBergen Corp	ASHC	04-Feb-2016 00:00	04-Feb-2016 00:00	18-Feb-2016 00:00
81540	AmerisourceBergen Corp	ASHC	04-May-2017 00:00	04-May-2017 00:00	18-May-2017 00:00
81540	AmerisourceBergen Corp	ASHC	05-May-2016 00:00	05-May-2016 00:00	19-May-2016 00:00
81540	AmerisourceBergen Corp	ASHC	06-Feb-2018 00:00	06-Feb-2018 00:00	20-Feb-2018 00:00
81540	AmerisourceBergen Corp	ASHC	06-Nov-2018 00:00	06-Nov-2018 00:00	20-Nov-2018 00:00
81540	AmerisourceBergen Corp	ASHC	28-Jan-2015 00:00	28-Jan-2015 00:00	11-Feb-2015 00:00
14008	Amgen Inc	AMGN	01-Feb-2018 00:00	01-Feb-2018 00:00	15-Feb-2018 00:00
14008	Amgen Inc	AMGN	02-Feb-2017 00:00	02-Feb-2017 00:00	16-Feb-2017 00:00
14008	Amgen Inc	AMGN	21-Apr-2015 00:00	21-Apr-2015 00:00	05-May-2015 00:00
14008	Amgen Inc	AMGN	24-Apr-2018 00:00	24-Apr-2018 00:00	08-May-2018 00:00
14008	Amgen Inc	AMGN	25-Jul-2017 00:00	25-Jul-2017 00:00	08-Aug-2017 00:00
14008	Amgen Inc	AMGN	25-Oct-2017 00:00	25-Oct-2017 00:00	08-Nov-2017 00:00
14008	Amgen Inc	AMGN	26-Apr-2017 00:00	26-Apr-2017 00:00	10-May-2017 00:00
14008	Amgen Inc	AMGN	26-Jul-2018 00:00	26-Jul-2018 00:00	09-Aug-2018 00:00
14008	Amgen Inc	AMGN	27-Jan-2015 00:00	27-Jan-2015 00:00	10-Feb-2015 00:00
14008	Amgen Inc	AMGN	27-Jul-2016 00:00	27-Jul-2016 00:00	10-Aug-2016 00:00
14008	Amgen Inc	AMGN	27-Oct-2016 00:00	27-Oct-2016 00:00	10-Nov-2016 00:00
14008	Amgen Inc	AMGN	28-Apr-2016 00:00	28-Apr-2016 00:00	12-May-2016 00:00
14008	Amgen Inc	AMGN	30-Jul-2015 00:00	30-Jul-2015 00:00	13-Aug-2015 00:00
14008	Amgen Inc	AMGN	30-Oct-2018 00:00	30-Oct-2018 00:00	13-Nov-2018 00:00
82702	Amneal Pharmaceuticals Inc	GLPC	07-Nov-2018 00:00	07-Nov-2018 00:00	21-Nov-2018 00:00
84769	Amphenol Corp	APH1	19-Oct-2016 00:00	19-Oct-2016 00:00	02-Nov-2016 00:00
84769	Amphenol Corp	APH1	20-Jan-2016 00:00	20-Jan-2016 00:00	03-Feb-2016 00:00
84769	Amphenol Corp	APH1	20-Jul-2016 00:00	20-Jul-2016 00:00	03-Aug-2016 00:00
84769	Amphenol Corp	APH1	21-Oct-2015 00:00	21-Oct-2015 00:00	04-Nov-2015 00:00
84769	Amphenol Corp	APH1	22-Apr-2015 00:00	22-Apr-2015 00:00	06-May-2015 00:00
84769	Amphenol Corp	APH1	22-Jul-2015 00:00	22-Jul-2015 00:00	05-Aug-2015 00:00
84769	Amphenol Corp	APH1	24-Oct-2018 00:00	24-Oct-2018 00:00	07-Nov-2018 00:00
84769	Amphenol Corp	APH1	25-Jan-2017 00:00	25-Jan-2017 00:00	08-Feb-2017 00:00
84769	Amphenol Corp	APH1	25-Oct-2017 00:00	25-Oct-2017 00:00	08-Nov-2017 00:00
84769	Amphenol Corp	APH1	26-Apr-2017 00:00	26-Apr-2017 00:00	10-May-2017 00:00
84769	Amphenol Corp	APH1	26-Jul-2017 00:00	26-Jul-2017 00:00	09-Aug-2017 00:00
70332	Anadarko Petroleum Corp	APC	01-Feb-2017 00:00	01-Feb-2017 00:00	15-Feb-2017 00:00
70332	Anadarko Petroleum Corp	APC	01-Nov-2017 00:00	01-Nov-2017 00:00	15-Nov-2017 00:00
70332	Anadarko Petroleum Corp	APC	03-May-2016 00:00	03-May-2016 00:00	17-May-2016 00:00
70332	Anadarko Petroleum Corp	APC	03-May-2017 00:00	03-May-2017 00:00	17-May-2017 00:00
70332	Anadarko Petroleum Corp	APC	05-May-2015 00:00	05-May-2015 00:00	19-May-2015 00:00
70332	Anadarko Petroleum Corp	APC	27-Jul-2016 00:00	27-Jul-2016 00:00	10-Aug-2016 00:00
70332	Anadarko Petroleum Corp	APC	29-Jul-2015 00:00	29-Jul-2015 00:00	12-Aug-2015 00:00
60871	Analog Devices Inc	ADI	15-Feb-2017 00:00	15-Feb-2017 00:00	01-Mar-2017 00:00
60871	Analog Devices Inc	ADI	17-Aug-2016 00:00	17-Aug-2016 00:00	31-Aug-2016 00:00
60871	Analog Devices Inc	ADI	17-Feb-2015 00:00	17-Feb-2015 00:00	03-Mar-2015 00:00
60871	Analog Devices Inc	ADI	18-Aug-2015 00:00	18-Aug-2015 00:00	01-Sep-2015 00:00
60871	Analog Devices Inc	ADI	18-May-2016 00:00	18-May-2016 00:00	01-Jun-2016 00:00
60871	Analog Devices Inc	ADI	20-Nov-2018 00:00	20-Nov-2018 00:00	04-Dec-2018 00:00
60871	Analog Devices Inc	ADI	21-Nov-2017 00:00	21-Nov-2017 00:00	05-Dec-2017 00:00
60871	Analog Devices Inc	ADI	22-Aug-2018 00:00	22-Aug-2018 00:00	05-Sep-2018 00:00
60871	Analog Devices Inc	ADI	22-Nov-2016 00:00	22-Nov-2016 00:00	06-Dec-2016 00:00
60871	Analog Devices Inc	ADI	24-Nov-2015 00:00	24-Nov-2015 00:00	08-Dec-2015 00:00
60871	Analog Devices Inc	ADI	28-Feb-2018 00:00	28-Feb-2018 00:00	14-Mar-2018 00:00
60871	Analog Devices Inc	ADI	30-Aug-2017 00:00	30-Aug-2017 00:00	13-Sep-2017 00:00
60871	Analog Devices Inc	ADI	30-May-2018 00:00	30-May-2018 00:00	13-Jun-2018 00:00
60871	Analog Devices Inc	ADI	31-May-2017 00:00	31-May-2017 00:00	14-Jun-2017 00:00
12683	Andeavor Logistics LP	TLLP	09-Nov-2017 00:00	09-Nov-2017 00:00	23-Nov-2017 00:00
14179	Antero Resources Corp	ARAR	03-Aug-2016 00:00	03-Aug-2016 00:00	17-Aug-2016 00:00
89179	Anthem Inc	ATHI	25-Apr-2018 00:00	25-Apr-2018 00:00	09-May-2018 00:00
89179	Anthem Inc	ATHI	25-Jul-2018 00:00	25-Jul-2018 00:00	08-Aug-2018 00:00
89179	Anthem Inc	ATHI	27-Jan-2016 00:00	27-Jan-2016 00:00	10-Feb-2016 00:00
89179	Anthem Inc	ATHI	27-Jul-2016 00:00	27-Jul-2016 00:00	10-Aug-2016 00:00
89179	Anthem Inc	ATHI	29-Apr-2015 00:00	29-Apr-2015 00:00	13-May-2015 00:00
89179	Anthem Inc	ATHI	29-Jul-2015 00:00	29-Jul-2015 00:00	12-Aug-2015 00:00
39490	Apache Corp	APA	05-Nov-2015 00:00	05-Nov-2015 00:00	19-Nov-2015 00:00
15283	Apigee Corp	APIC	25-May-2016 00:00	25-May-2016 00:00	08-Jun-2016 00:00
81138	Apollo Education Group Inc	APOL	25-Mar-2015 00:00	25-Mar-2015 00:00	08-Apr-2015 00:00
81138	Apollo Education Group Inc	APOL	29-Jun-2015 00:00	29-Jun-2015 00:00	13-Jul-2015 00:00
12591	Apollo Global Management LLC	APOO	01-Nov-2017 00:00	01-Nov-2017 00:00	15-Nov-2017 00:00
12591	Apollo Global Management LLC	APOO	03-Feb-2016 00:00	03-Feb-2016 00:00	17-Feb-2016 00:00
12591	Apollo Global Management LLC	APOO	05-Feb-2015 00:00	05-Feb-2015 00:00	19-Feb-2015 00:00
12591	Apollo Global Management LLC	APOO	05-May-2016 00:00	05-May-2016 00:00	19-May-2016 00:00
12591	Apollo Global Management LLC	APOO	07-May-2015 00:00	07-May-2015 00:00	21-May-2015 00:00
12591	Apollo Global Management LLC	APOO	28-Apr-2017 00:00	28-Apr-2017 00:00	12-May-2017 00:00
12591	Apollo Global Management LLC	APOO	28-Oct-2015 00:00	28-Oct-2015 00:00	11-Nov-2015 00:00
12591	Apollo Global Management LLC	APOO	28-Oct-2016 00:00	28-Oct-2016 00:00	11-Nov-2016 00:00
12591	Apollo Global Management LLC	APOO	29-Jul-2015 00:00	29-Jul-2015 00:00	12-Aug-2015 00:00
15410	AppFolio Inc	APPF	07-Nov-2016 00:00	07-Nov-2016 00:00	21-Nov-2016 00:00
15410	AppFolio Inc	APPF	09-Nov-2015 00:00	09-Nov-2015 00:00	23-Nov-2015 00:00
16698	Appian Corp	01MI	22-Feb-2018 00:00	22-Feb-2018 00:00	08-Mar-2018 00:00
14593	Apple Inc	AAPL	01-Aug-2017 00:00	01-Aug-2017 00:00	15-Aug-2017 00:00
14593	Apple Inc	AAPL	01-Feb-2018 00:00	01-Feb-2018 00:00	15-Feb-2018 00:00
14593	Apple Inc	AAPL	01-May-2018 00:00	01-May-2018 00:00	15-May-2018 00:00
14593	Apple Inc	AAPL	01-Nov-2018 00:00	01-Nov-2018 00:00	15-Nov-2018 00:00
14593	Apple Inc	AAPL	02-May-2017 00:00	02-May-2017 00:00	16-May-2017 00:00
14593	Apple Inc	AAPL	02-Nov-2017 00:00	02-Nov-2017 00:00	16-Nov-2017 00:00
14593	Apple Inc	AAPL	21-Jul-2015 00:00	21-Jul-2015 00:00	04-Aug-2015 00:00
14593	Apple Inc	AAPL	25-Oct-2016 00:00	25-Oct-2016 00:00	08-Nov-2016 00:00
14593	Apple Inc	AAPL	26-Apr-2016 00:00	26-Apr-2016 00:00	10-May-2016 00:00
14593	Apple Inc	AAPL	26-Jan-2016 00:00	26-Jan-2016 00:00	09-Feb-2016 00:00
14593	Apple Inc	AAPL	26-Jul-2016 00:00	26-Jul-2016 00:00	09-Aug-2016 00:00
14593	Apple Inc	AAPL	27-Jan-2015 00:00	27-Jan-2015 00:00	10-Feb-2015 00:00
14593	Apple Inc	AAPL	27-Oct-2015 00:00	27-Oct-2015 00:00	10-Nov-2015 00:00
14593	Apple Inc	AAPL	31-Jan-2017 00:00	31-Jan-2017 00:00	14-Feb-2017 00:00
14593	Apple Inc	AAPL	31-Jul-2018 00:00	31-Jul-2018 00:00	14-Aug-2018 00:00
14702	Applied Materials Inc	AMAT	14-Feb-2018 00:00	14-Feb-2018 00:00	28-Feb-2018 00:00
14702	Applied Materials Inc	AMAT	15-Feb-2017 00:00	15-Feb-2017 00:00	01-Mar-2017 00:00
14702	Applied Materials Inc	AMAT	15-Nov-2018 00:00	15-Nov-2018 00:00	29-Nov-2018 00:00
14702	Applied Materials Inc	AMAT	16-Aug-2018 00:00	16-Aug-2018 00:00	30-Aug-2018 00:00
14702	Applied Materials Inc	AMAT	16-Nov-2017 00:00	16-Nov-2017 00:00	30-Nov-2017 00:00
14702	Applied Materials Inc	AMAT	17-Aug-2017 00:00	17-Aug-2017 00:00	31-Aug-2017 00:00
14702	Applied Materials Inc	AMAT	17-May-2018 00:00	17-May-2018 00:00	31-May-2018 00:00
14702	Applied Materials Inc	AMAT	17-Nov-2016 00:00	17-Nov-2016 00:00	01-Dec-2016 00:00
14702	Applied Materials Inc	AMAT	18-Aug-2016 00:00	18-Aug-2016 00:00	01-Sep-2016 00:00
14702	Applied Materials Inc	AMAT	18-Feb-2016 00:00	18-Feb-2016 00:00	03-Mar-2016 00:00
14702	Applied Materials Inc	AMAT	18-May-2017 00:00	18-May-2017 00:00	01-Jun-2017 00:00
14702	Applied Materials Inc	AMAT	19-May-2016 00:00	19-May-2016 00:00	02-Jun-2016 00:00
17046	Aquantia Corp	AQ	25-Jul-2018 00:00	25-Jul-2018 00:00	08-Aug-2018 00:00
14329	Aramark	ARMK	10-Feb-2016 00:00	10-Feb-2016 00:00	24-Feb-2016 00:00
14329	Aramark	ARMK	11-Feb-2015 00:00	11-Feb-2015 00:00	25-Feb-2015 00:00
14329	Aramark	ARMK	11-May-2016 00:00	11-May-2016 00:00	25-May-2016 00:00
14329	Aramark	ARMK	12-Aug-2015 00:00	12-Aug-2015 00:00	26-Aug-2015 00:00
14329	Aramark	ARMK	13-May-2015 00:00	13-May-2015 00:00	27-May-2015 00:00
14329	Aramark	ARMK	18-Nov-2015 00:00	18-Nov-2015 00:00	02-Dec-2015 00:00
77595	ArcBest Corp	ABFS	03-Nov-2016 00:00	03-Nov-2016 00:00	17-Nov-2016 00:00
77595	ArcBest Corp	ABFS	05-May-2017 00:00	05-May-2017 00:00	19-May-2017 00:00
77595	ArcBest Corp	ABFS	29-Apr-2016 00:00	29-Apr-2016 00:00	13-May-2016 00:00
10516	Archer Daniels Midland Co	ADM	01-Aug-2017 00:00	01-Aug-2017 00:00	15-Aug-2017 00:00
10516	Archer Daniels Midland Co	ADM	02-May-2017 00:00	02-May-2017 00:00	16-May-2017 00:00
10516	Archer Daniels Midland Co	ADM	03-May-2016 00:00	03-May-2016 00:00	17-May-2016 00:00
10516	Archer Daniels Midland Co	ADM	06-Nov-2018 00:00	06-Nov-2018 00:00	20-Nov-2018 00:00
10516	Archer Daniels Midland Co	ADM	31-Jul-2018 00:00	31-Jul-2018 00:00	14-Aug-2018 00:00
24643	Arconic Inc	AA	30-Apr-2018 00:00	30-Apr-2018 00:00	14-May-2018 00:00
14092	Ardmore Shipping Corp	ASCC	01-Nov-2017 00:00	01-Nov-2017 00:00	15-Nov-2017 00:00
14092	Ardmore Shipping Corp	ASCC	03-Feb-2016 00:00	03-Feb-2016 00:00	17-Feb-2016 00:00
14092	Ardmore Shipping Corp	ASCC	07-Feb-2018 00:00	07-Feb-2018 00:00	21-Feb-2018 00:00
14092	Ardmore Shipping Corp	ASCC	07-Nov-2018 00:00	07-Nov-2018 00:00	21-Nov-2018 00:00
14092	Ardmore Shipping Corp	ASCC	31-Jul-2018 00:00	31-Jul-2018 00:00	14-Aug-2018 00:00
14714	Arista Networks Inc	004W	01-Nov-2018 00:00	01-Nov-2018 00:00	15-Nov-2018 00:00
14714	Arista Networks Inc	004W	02-Nov-2017 00:00	02-Nov-2017 00:00	16-Nov-2017 00:00
14714	Arista Networks Inc	004W	03-May-2018 00:00	03-May-2018 00:00	17-May-2018 00:00
14714	Arista Networks Inc	004W	03-Nov-2016 00:00	03-Nov-2016 00:00	17-Nov-2016 00:00
14714	Arista Networks Inc	004W	04-Aug-2016 00:00	04-Aug-2016 00:00	18-Aug-2016 00:00
14714	Arista Networks Inc	004W	04-May-2017 00:00	04-May-2017 00:00	18-May-2017 00:00
14714	Arista Networks Inc	004W	05-May-2016 00:00	05-May-2016 00:00	19-May-2016 00:00
14714	Arista Networks Inc	004W	05-Nov-2015 00:00	05-Nov-2015 00:00	19-Nov-2015 00:00
14714	Arista Networks Inc	004W	06-Aug-2015 00:00	06-Aug-2015 00:00	20-Aug-2015 00:00
14714	Arista Networks Inc	004W	14-May-2015 00:00	14-May-2015 00:00	28-May-2015 00:00
14714	Arista Networks Inc	004W	15-Feb-2018 00:00	15-Feb-2018 00:00	01-Mar-2018 00:00
14714	Arista Networks Inc	004W	16-Feb-2017 00:00	16-Feb-2017 00:00	02-Mar-2017 00:00
14714	Arista Networks Inc	004W	18-Feb-2016 00:00	18-Feb-2016 00:00	03-Mar-2016 00:00
14714	Arista Networks Inc	004W	19-Feb-2015 00:00	19-Feb-2015 00:00	05-Mar-2015 00:00
15318	Associated Banc-Corp	ASBC	19-Apr-2018 00:00	19-Apr-2018 00:00	03-May-2018 00:00
15318	Associated Banc-Corp	ASBC	20-Apr-2017 00:00	20-Apr-2017 00:00	04-May-2017 00:00
90038	Assurant Inc	AIZI	07-Nov-2018 00:00	07-Nov-2018 00:00	21-Nov-2018 00:00
90038	Assurant Inc	AIZI	08-Aug-2018 00:00	08-Aug-2018 00:00	22-Aug-2018 00:00
16268	At Home Group Inc	017N	05-Sep-2017 00:00	05-Sep-2017 00:00	19-Sep-2017 00:00
16268	At Home Group Inc	017N	06-Dec-2018 00:00	06-Dec-2018 00:00	20-Dec-2018 00:00
16268	At Home Group Inc	017N	07-Jun-2017 00:00	07-Jun-2017 00:00	21-Jun-2017 00:00
16268	At Home Group Inc	017N	28-Mar-2017 00:00	28-Mar-2017 00:00	11-Apr-2017 00:00
15909	Atlassian Corp PLC	00YT	04-Aug-2016 00:00	04-Aug-2016 00:00	18-Aug-2016 00:00
15909	Atlassian Corp PLC	00YT	18-Jan-2018 00:00	18-Jan-2018 00:00	01-Feb-2018 00:00
15909	Atlassian Corp PLC	00YT	19-Apr-2018 00:00	19-Apr-2018 00:00	03-May-2018 00:00
15909	Atlassian Corp PLC	00YT	19-Jan-2017 00:00	19-Jan-2017 00:00	02-Feb-2017 00:00
15909	Atlassian Corp PLC	00YT	19-Oct-2017 00:00	19-Oct-2017 00:00	02-Nov-2017 00:00
15909	Atlassian Corp PLC	00YT	26-Jul-2018 00:00	26-Jul-2018 00:00	09-Aug-2018 00:00
15909	Atlassian Corp PLC	00YT	27-Apr-2017 00:00	27-Apr-2017 00:00	11-May-2017 00:00
15909	Atlassian Corp PLC	00YT	27-Jul-2017 00:00	27-Jul-2017 00:00	10-Aug-2017 00:00
32986	Atmos Energy Corp	EGAS	03-Feb-2016 00:00	03-Feb-2016 00:00	17-Feb-2016 00:00
15721	Atwood Oceanics Inc	ATWD	04-Feb-2015 00:00	04-Feb-2015 00:00	18-Feb-2015 00:00
76282	AutoNation Inc	RWIN	22-Apr-2016 00:00	22-Apr-2016 00:00	06-May-2016 00:00
85631	Autodesk Inc	ACAD	06-Mar-2018 00:00	06-Mar-2018 00:00	20-Mar-2018 00:00
85631	Autodesk Inc	ACAD	18-May-2017 00:00	18-May-2017 00:00	01-Jun-2017 00:00
85631	Autodesk Inc	ACAD	19-May-2015 00:00	19-May-2015 00:00	02-Jun-2015 00:00
85631	Autodesk Inc	ACAD	19-May-2016 00:00	19-May-2016 00:00	02-Jun-2016 00:00
85631	Autodesk Inc	ACAD	24-Aug-2017 00:00	24-Aug-2017 00:00	07-Sep-2017 00:00
85631	Autodesk Inc	ACAD	25-Aug-2016 00:00	25-Aug-2016 00:00	08-Sep-2016 00:00
85631	Autodesk Inc	ACAD	26-Feb-2015 00:00	26-Feb-2015 00:00	12-Mar-2015 00:00
85631	Autodesk Inc	ACAD	27-Aug-2015 00:00	27-Aug-2015 00:00	10-Sep-2015 00:00
14332	Autohome Inc	ATMH	08-Aug-2018 00:00	08-Aug-2018 00:00	22-Aug-2018 00:00
14332	Autohome Inc	ATMH	08-May-2018 00:00	08-May-2018 00:00	22-May-2018 00:00
14332	Autohome Inc	ATMH	17-Feb-2016 00:00	17-Feb-2016 00:00	02-Mar-2016 00:00
84656	Autoliv Inc	ALV	22-Apr-2015 00:00	22-Apr-2015 00:00	06-May-2015 00:00
76605	Autozone Inc	AZO	04-Dec-2018 00:00	04-Dec-2018 00:00	18-Dec-2018 00:00
76605	Autozone Inc	AZO	22-Sep-2016 00:00	22-Sep-2016 00:00	06-Oct-2016 00:00
25487	Avis Budget Group Inc	CUCD	04-May-2016 00:00	04-May-2016 00:00	18-May-2016 00:00
25487	Avis Budget Group Inc	CUCD	06-Nov-2018 00:00	06-Nov-2018 00:00	20-Nov-2018 00:00
15053	Axalta Coating Systems Ltd	AXTA	03-Aug-2017 00:00	03-Aug-2017 00:00	17-Aug-2017 00:00
84062	BJ's Restaurants Inc	CHGO	18-Feb-2015 00:00	18-Feb-2015 00:00	04-Mar-2015 00:00
84062	BJ's Restaurants Inc	CHGO	19-Oct-2016 00:00	19-Oct-2016 00:00	02-Nov-2016 00:00
84062	BJ's Restaurants Inc	CHGO	22-Oct-2015 00:00	22-Oct-2015 00:00	05-Nov-2015 00:00
